complaint_id,text,category,timestamp
BIL-01843,My prepaid balance of R4647 was deducted without any usage.,billing,2024-03-03 14:43
SVC-01844,Your consultant Andile was extremely rude and unhelpful when I called.,service,2024-09-10 12:26
BIL-01845,Incorrect billing on my fibre account. Charged R3577 instead of R199. I will report to ICASA if this is not resolved.,billing,2024-06-19 14:36
SVC-01846,Sent an email 3 days ago to complaints. No acknowledgement received.,service,2024-11-23 08:43
SVC-01847,My SIM swap request has been pending for 8 days. No updates.,service,2024-02-23 11:24
BIL-01848,I cancelled my contract last month but I'm still being charged R567. My account number is ACC-52879.,billing,2024-10-07 16:25
SVC-01849,"The technician didn't show up for the scheduled appointment in Durban North. My account number is ACC-97576. This is urgent, please help.",service,2024-04-26 13:00
SVC-01850,Your consultant Johan was extremely rude and unhelpful when I called.,network,2024-05-25 16:13
SVC-01851,My SIM swap request has been pending for 11 days. No updates.,network,2024-02-10 09:07
BIL-01852,"I was promised a discount of R1976 but my bill still shows full price. This is urgent, please help. I will report to ICASA if this is not resolved.",billing,2024-12-01 10:34
BIL-01853,I paid R1161 at the store but it's not reflecting on my account.,billing,2024-12-12 11:28
SVC-01854,Your consultant Lerato was extremely rude and unhelpful when I called. My account number is ACC-68064.,service,2024-11-17 17:08
NET-01855,"Network completely down in Soweto. Multiple people affected for 4 days. My account number is ACC-47704. This is urgent, please help.",network,2024-11-16 12:46
FRD-01856,My account was accessed and R1608 was transferred out. This is theft.,fraud,2024-08-25 11:46
BIL-01857,I was charged R2782 for a service I never signed up for. Please reverse this. My account number is ACC-29536.,billing,2024-10-18 10:27
BIL-01858,My prepaid balance of R239 was deducted without any usage.,billing,2024-11-17 15:31
BIL-01859,Double charge on my account for R4846. I need this fixed urgently. My account number is ACC-64558.,billing,2024-10-24 15:48
BIL-01860,I was charged R2334 for a service I never signed up for. Please reverse this.,billing,2024-03-04 08:10
BIL-01861,"My airtime of R730 disappeared overnight. I didn't make any calls. My account number is ACC-86668. This is urgent, please help.",billing,2024-07-14 08:48
BIL-01862,The upgrade fee of R2756 was not disclosed to me before signing.,billing,2024-10-05 16:06
BIL-01863,I was promised a discount of R4090 but my bill still shows full price.,billing,2024-05-15 16:43
BIL-01864,My prepaid balance of R596 was deducted without any usage.,billing,2024-05-07 16:02
FRD-01865,Unauthorised SIM swap on my number 0697828388. I didn't request this. My account number is ACC-39603.,fraud,2024-05-01 08:17
NET-01866,Network completely down in Midrand. Multiple people affected for 13 days.,network,2024-08-14 12:49
BIL-01867,I cancelled my contract last month but I'm still being charged R1035. I will report to ICASA if this is not resolved.,billing,2024-08-01 08:24
SVC-01868,The Sandton branch closed early and I couldn't collect my device. My account number is ACC-27908. I will report to ICASA if this is not resolved.,service,2024-06-08 17:08
SVC-01869,Your consultant Bongani was extremely rude and unhelpful when I called.,network,2024-01-07 13:07
BIL-01870,"My prepaid balance of R3106 was deducted without any usage. This is urgent, please help.",billing,2024-12-24 13:13
BIL-01871,My prepaid balance of R3803 was deducted without any usage.,billing,2024-02-18 08:03
BIL-01872,Why am I being billed R3815 when my plan is only R699 per month?,billing,2024-05-25 12:45
BIL-01873,Incorrect billing on my fibre account. Charged R2890 instead of R499. My account number is ACC-38796.,billing,2024-10-28 15:08
NET-01874,Tower in Durban North seems broken. No coverage for 11 days straight.,network,2024-11-27 12:15
BIL-01875,"Double charge on my account for R385. I need this fixed urgently. My account number is ACC-23506. This is urgent, please help.",billing,2024-10-28 13:15
BIL-01876,I was promised a discount of R2283 but my bill still shows full price.,billing,2024-06-18 08:43
BIL-01877,My account shows a debit of R4982 that I don't recognise. This is unacceptable.,billing,2024-03-20 13:34
BIL-01878,I was charged R1519 for a service I never signed up for. Please reverse this. My account number is ACC-45513.,billing,2024-03-20 08:38
FRD-01879,"Someone ported my number 0774459323 without my consent. I suspect fraud. This is urgent, please help.",fraud,2024-11-07 10:15
BIL-01880,Incorrect billing on my fibre account. Charged R2472 instead of R299.,billing,2024-06-24 09:42
SVC-01881,I've called 10 times about the same issue. Each time I'm told it's escalated. My account number is ACC-85706.,network,2024-11-05 09:22
BIL-01882,I was promised a discount of R3084 but my bill still shows full price.,billing,2024-12-19 09:27
SVC-01883,My SIM swap request has been pending for 9 days. No updates. My account number is ACC-28326.,service,2024-12-20 17:05
BIL-01884,I was charged R2097 for a service I never signed up for. Please reverse this.,billing,2024-03-20 14:30
BIL-01885,"My airtime of R4287 disappeared overnight. I didn't make any calls. This is urgent, please help.",billing,2024-02-03 08:27
BIL-01886,Stop debiting my account! I owe nothing. Last debit was R1130.,billing,2024-03-23 16:18
BIL-01887,Double charge on my account for R2831. I need this fixed urgently.,billing,2024-11-27 10:15
SVC-01888,My SIM swap request has been pending for 10 days. No updates. My account number is ACC-19018.,service,2024-04-26 14:34
FRD-01889,Someone is using my identity to get contracts. Reference REF-366589.,fraud,2024-05-19 15:00
SVC-01890,"Sent an email 13 days ago to complaints. No acknowledgement received. This is urgent, please help.",service,2024-04-12 13:45
BIL-01891,Double charge on my account for R4582. I need this fixed urgently. My account number is ACC-30730.,billing,2024-12-09 16:48
BIL-01892,"I was charged R214 for a service I never signed up for. Please reverse this. My account number is ACC-42415. This is urgent, please help.",billing,2024-07-21 14:08
BIL-01893,"My airtime of R2015 disappeared overnight. I didn't make any calls. This is urgent, please help.",billing,2024-05-05 09:11
BIL-01894,Double charge on my account for R1719. I need this fixed urgently.,billing,2024-06-10 11:28
BIL-01895,The upgrade fee of R1818 was not disclosed to me before signing.,billing,2024-09-25 08:53
FRD-01896,Someone is using my identity to get contracts. Reference REF-284570.,fraud,2024-07-19 08:58
NET-01897,Data connection keeps dropping every few minutes in Sandton. Very frustrating.,network,2024-10-27 15:42
BIL-01898,"I paid R4959 at the store but it's not reflecting on my account. This is urgent, please help.",billing,2024-05-28 12:38
BIL-01899,My account shows a debit of R3616 that I don't recognise. This is unacceptable.,billing,2024-05-17 15:58
BIL-01900,Incorrect billing on my fibre account. Charged R3934 instead of R499.,billing,2024-02-07 11:12
BIL-01901,"I cancelled my contract last month but I'm still being charged R591. This is urgent, please help.",billing,2024-07-24 13:25
BIL-01902,My airtime of R2248 disappeared overnight. I didn't make any calls.,billing,2024-04-21 10:43
NET-01903,Network completely down in Pretoria East. Multiple people affected for 10 days.,network,2024-01-08 08:14
SVC-01904,I've been on hold for 47 minutes trying to speak to someone about my account.,service,2024-01-06 10:50
BIL-01905,My account shows a debit of R4751 that I don't recognise. This is unacceptable.,billing,2024-01-18 14:14
BIL-01906,My account shows a debit of R416 that I don't recognise. This is unacceptable. My account number is ACC-91567.,billing,2024-05-13 10:25
NET-01907,Experiencing packet loss and high latency in Krugersdorp. Can't work from home. My account number is ACC-84675.,service,2024-01-20 14:25
BIL-01908,"I was charged R1831 for a service I never signed up for. Please reverse this. My account number is ACC-47627. This is urgent, please help. I will report to ICASA if this is not resolved.",billing,2024-06-14 11:53
BIL-01909,My account shows a debit of R1406 that I don't recognise. This is unacceptable.,billing,2024-09-14 15:29
BIL-01910,"Incorrect billing on my fibre account. Charged R1590 instead of R99. This is urgent, please help.",billing,2024-10-17 16:49
BIL-01911,Incorrect billing on my fibre account. Charged R2348 instead of R699.,billing,2024-04-16 17:30
BIL-01912,Why am I being billed R2135 when my plan is only R499 per month?,billing,2024-02-17 08:24
BIL-01913,The upgrade fee of R449 was not disclosed to me before signing. My account number is ACC-88790. I will report to ICASA if this is not resolved.,billing,2024-03-27 09:12
BIL-01914,Stop debiting my account! I owe nothing. Last debit was R886. My account number is ACC-96754.,billing,2024-02-18 09:22
BIL-01915,My prepaid balance of R1867 was deducted without any usage. My account number is ACC-79881.,billing,2024-09-06 13:10
BIL-01916,My airtime of R1810 disappeared overnight. I didn't make any calls.,billing,2024-09-24 09:54
SVC-01917,Your chatbot is useless. I need to speak to a real person about my account.,service,2024-02-22 10:30
BIL-01918,Incorrect billing on my fibre account. Charged R4479 instead of R199.,billing,2024-05-08 12:42
SVC-01919,I submitted a query 7 days ago with reference REF-273867. Still no response. My account number is ACC-41841.,service,2024-02-04 10:28
NET-01920,Experiencing packet loss and high latency in Durban North. Can't work from home. My account number is ACC-84852.,network,2024-09-09 13:55
BIL-01921,Stop debiting my account! I owe nothing. Last debit was R3196. I will report to ICASA if this is not resolved.,billing,2024-09-20 13:19
SVC-01922,"I've been on hold for 17 minutes trying to speak to someone about my account. My account number is ACC-18484. This is urgent, please help.",network,2024-05-25 11:52
BIL-01923,Double charge on my account for R2090. I need this fixed urgently.,billing,2024-10-06 17:07
SVC-01924,My number porting has been stuck for 14 days. I can't receive calls.,service,2024-04-20 13:25
BIL-01925,My account shows a debit of R2887 that I don't recognise. This is unacceptable. My account number is ACC-90698.,billing,2024-01-22 16:14
BIL-01926,My prepaid balance of R3262 was deducted without any usage.,billing,2024-02-06 15:20
BIL-01927,I cancelled my contract last month but I'm still being charged R4728.,billing,2024-03-13 11:23
NET-01928,Can't connect to 4G in Kimberley. Only getting Edge/2G for 1 days now. I will report to ICASA if this is not resolved.,network,2024-09-19 16:12
BIL-01929,I was promised a discount of R4524 but my bill still shows full price. My account number is ACC-78997.,billing,2024-05-15 16:05
NET-01930,No signal in Midrand for the past 7 days. I can't make calls or use data.,network,2024-04-07 08:25
FRD-01931,Unauthorised SIM swap on my number 0833643272. I didn't request this. I will report to ICASA if this is not resolved.,fraud,2024-06-08 08:30
BIL-01932,My prepaid balance of R3603 was deducted without any usage.,billing,2024-02-23 11:31
SVC-01933,I visited the Nelspruit store and waited 81 minutes with no assistance.,service,2024-04-27 10:24
BIL-01934,Incorrect billing on my fibre account. Charged R3193 instead of R699.,billing,2024-02-16 12:34
BIL-01935,My airtime of R4869 disappeared overnight. I didn't make any calls. My account number is ACC-72620.,billing,2024-07-23 08:22
BIL-01936,I cancelled my contract last month but I'm still being charged R4775.,billing,2024-06-27 16:27
